9.230, 9.220, 7.997, 8.801, 1862.300, 1798.200
9.240, 9.229, 7.997, 8.814, 1863.100, 1799.700
9.250, 9.239, 7.997, 8.825, 1864.700, 1801.300
9.260, 9.249, 7.997, 8.829, 1866.500, 1805.700
9.270, 9.262, 7.997, 8.842, 1871.500, 1807.700
9.280, 9.269, 7.997, 8.847, 1872.800, 1808.900
9.290, 9.278, 7.997, 8.851, 1874.400, 1810.000
9.300, 9.289, 7.997, 8.862, 1875.800, 1811.900
9.310, 9.298, 7.997, 8.873, 1877.000, 1813.000
9.320, 9.311, 7.997, 8.888, 1880.300, 1817.600
9.330, 9.319, 7.997, 8.896, 1884.400, 1820.500
9.340, 9.327, 7.997, 8.902, 1884.900, 1821.200
9.350, 9.338, 7.997, 8.912, 1887.000, 1822.200
9.360, 9.347, 7.997, 8.921, 1887.900, 1824.400
9.370, 9.360, 7.997, 8.934, 1890.000, 1825.900
9.380, 9.368, 7.997, 8.938, 1890.900, 1826.500
9.390, 9.380, 7.997, 8.953, 1895.700, 1833.000
9.400, 9.388, 7.997, 8.961, 1897.400, 1833.800
9.410, 9.396, 7.997, 8.975, 1899.000, 1834.300
9.420, 9.410, 7.997, 8.991, 1900.700, 1836.800
9.430, 9.418, 7.997, 8.997, 1902.400, 1838.000
9.440, 9.429, 7.997, 9.013, 1903.700, 1838.900
9.450, 9.437, 7.997, 9.025, 1906.900, 1843.100
9.460, 9.451, 7.997, 9.040, 1910.400, 1846.400
9.470, 9.460, 7.997, 9.047, 1912.100, 1847.600
9.480, 9.467, 7.997, 9.055, 1913.000, 1849.200
9.490, 9.479, 7.997, 9.067, 1914.900, 1851.300
9.500, 9.479, 7.997, 9.071, 1914.900, 1853.500
9.510, 9.500, 7.997, 9.086, 1918.000, 1858.000
9.520, 9.509, 7.997, 9.095, 1922.800, 1858.900
9.530, 9.517, 7.997, 9.102, 1924.200, 1860.000
9.540, 9.529, 7.997, 9.116, 1926.100, 1861.600
9.550, 9.537, 7.997, 9.127, 1926.500, 1863.000
9.560, 9.550, 7.997, 9.142, 1929.300, 1864.900
9.570, 9.559, 7.997, 9.149, 1930.600, 1867.900
9.580, 9.570, 7.997, 9.159, 1935.400, 1871.400
9.590, 9.579, 7.997, 9.166, 1936.800, 1872.200
9.600, 9.587, 7.997, 9.176, 1937.900, 1873.900
9.610, 9.600, 7.997, 9.190, 1939.800, 1875.800
9.620, 9.609, 7.997, 9.198, 1941.700, 1877.000
9.630, 9.620, 7.997, 9.204, 1942.000, 1879.600
9.640, 9.628, 7.997, 9.217, 1945.900, 1884.100
9.650, 9.642, 7.997, 9.231, 1949.200, 1885.400
9.660, 9.650, 7.997, 9.238, 1950.800, 1886.800
9.670, 9.658, 7.997, 9.247, 1951.900, 1887.900
9.680, 9.669, 7.997, 9.255, 1954.000, 1889.700
9.690, 9.669, 7.997, 9.255, 1954.100, 1889.900
9.700, 9.691, 7.997, 9.274, 1959.700, 1896.500
9.710, 9.699, 7.997, 9.280, 1962.500, 1897.600
9.720, 9.709, 7.997, 9.292, 1963.000, 1899.100
9.730, 9.719, 7.997, 9.307, 1964.600, 1900.700
9.740, 9.728, 7.997, 9.319, 1965.300, 1902.400
9.750, 9.742, 7.997, 9.335, 1967.200, 1904.200
9.760, 9.749, 7.997, 9.341, 1968.500, 1907.600
9.770, 9.761, 7.997, 9.355, 1973.800, 1910.300
9.780, 9.769, 7.997, 9.364, 1975.500, 1911.300
9.790, 9.778, 7.997, 9.376, 1976.900, 1912.900
9.800, 9.791, 7.997, 9.392, 1978.700, 1914.800
9.810, 9.799, 7.997, 9.401, 1980.100, 1916.000
9.820, 9.811, 7.997, 9.415, 1981.700, 1918.500
9.830, 9.818, 7.997, 9.423, 1984.100, 1922.700
9.840, 9.832, 7.997, 9.431, 1987.800, 1924.400
9.850, 9.840, 7.997, 9.438, 1989.200, 1925.900
9.860, 9.848, 7.997, 9.444, 1990.900, 1926.400
9.870, 9.860, 7.997, 9.461, 1992.400, 1928.600
9.880, 9.867, 7.997, 9.470, 1993.300, 1929.900
9.890, 9.881, 7.997, 9.485, 1998.400, 1935.200
9.900, 9.889, 7.997, 9.491, 2000.600, 1936.900
9.910, 9.900, 7.997, 9.498, 2002.400, 1937.900
9.920, 9.909, 7.997, 9.508, 2003.800, 1938.900
9.930, 9.917, 7.997, 9.513, 2004.100, 1940.500
9.940, 9.930, 7.997, 9.525, 2005.800, 1942.000
9.950, 9.939, 7.997, 9.535, 2007.700, 1945.800
9.960, 9.950, 7.997, 9.546, 2012.500, 1949.400
9.970, 9.959, 7.997, 9.557, 2014.400, 1949.800
9.980, 9.966, 7.997, 9.565, 2016.000, 1950.600
9.990, 9.980, 7.997, 9.574, 2017.600, 1954.100
10.000, 9.989, 7.997, 9.586, 2018.500, 1954.900
10.010, 10.000, 7.997, 9.591, 2020.000, 1957.800
10.020, 10.009, 7.997, 9.598, 2023.800, 1962.000
10.030, 10.022, 7.997, 9.617, 2027.400, 1963.200
10.040, 10.030, 7.997, 9.623, 2028.800, 1963.500
10.050, 10.039, 7.997, 9.636, 2029.100, 1966.000
10.060, 10.050, 7.997, 9.648, 2031.400, 1966.900
10.070, 10.058, 7.997, 9.658, 2032.900, 1968.400
10.080, 10.072, 7.997, 9.674, 2036.700, 1973.900
10.090, 10.079, 7.997, 9.680, 2039.000, 1974.600
10.100, 10.091, 7.997, 9.701, 2041.500, 1976.900
10.110, 10.099, 7.997, 9.708, 2042.200, 1978.100
10.120, 10.109, 7.997, 9.722, 2043.700, 1980.000
10.130, 10.122, 7.997, 9.739, 2045.700, 1981.100
10.140, 10.130, 7.997, 9.742, 2047.300, 1985.100
10.150, 10.142, 7.997, 9.758, 2052.300, 1988.100
10.160, 10.150, 7.997, 9.767, 2053.900, 1989.700
10.170, 10.158, 7.997, 9.780, 2054.400, 1990.100
10.180, 10.172, 7.997, 9.792, 2059.600, 1992.300
10.190, 10.180, 7.997, 9.801, 2062.400, 1993.600
10.200, 10.191, 7.997, 9.816, 2063.700, 1997.700
10.210, 10.199, 7.997, 9.825, 2065.600, 1999.900
10.220, 10.213, 7.997, 9.833, 2066.900, 2002.400
10.230, 10.221, 7.997, 9.844, 2068.100, 2003.700
10.240, 10.229, 7.997, 9.852, 2068.800, 2004.200
10.250, 10.241, 7.997, 9.863, 2070.700, 2007.100
10.260, 10.249, 7.997, 9.872, 2071.300, 2009.100
10.270, 10.262, 7.997, 9.889, 2077.600, 2013.500
10.280, 10.271, 7.997, 9.901, 2078.800, 2014.400
